customer,contiguous days
dbc7260924815cb6fbaf9af9eee4e966b42a6e831139e962f0cbd3575c5fdcc9,[8]
c92800301b1e16b8d78e3063d42ac3517e83dcf84d0318bece74fd8a9946fe84,"[2, 5]"
26ae8727d2c358b179d6e9a88f0803119e57f006105f72e77cd0d446d0a05ee8,[6]
2a557471d84f8bc5abb14a62513c3c4d6bdc8fdc77bb675244ced3e04fc4174e,[6]
305faad72870b58a34c0e5d95278fd069ba5b2da45b0a2f9feff7a2d2c4e0df0,"[4, 1]"
2fe34c27eb7afe6cc229b43d22854bf9c24e8af058ecc0e51eb3b112d163fb19,[8]
d881e15204ef412e3f8f90117c7d93e03eb884910cb6bc422cc4bdf2278d285c,[8]
408dedd5ca518cc6a7873d32a17a739c5ed0be0c24307f3ccf7775c74e276ac8,"[1, 1]"
0d00f4fadf09fb3a8dbb4196219a5e8d38389e7b42caf51dfe08949ea042ac37,"[2, 5]"
7f80ff88e0d998a4c8f9482144f577ecdb5bb5424eb33b62f4cf6703784cf89e,[3]
0303c2e4742deff3fc67b2f0875946027592fe4f4fa285217e267866beffb700,[8]
29174c249bf4aa4f87b9ca709170034b0d5f695a2db56f3af4cb740292c29e0f,"[1, 4]"
09ce3125c2ed20ad39d5aa116914ae94a0fe5155096d84a0a2ee504feaaaf2d8,[8]
130a911c963e2ece483c8fbd8d051b1da8c8736c86f2af727c13ac62ec480003,[8]
61ae4a119011d85996750e6b39c1291814e691a5a40fda9658751ba35d2f29a3,[8]
936087d89465b2481b31706d82402b41c35635ab531c9c85c4f307f48564220e,[8]
4f006c9fe99ae679c0a089119981e943de16defd5b104912f7a6d9f939a581ad,[8]
e138ea34b65d83cecd133792db5e09239ac03f1f2265ba02a9af473df8fddc02,[4]
d00ffe62c4326161e20cb473c2732b462e651ef520fcbc0f32d0eae8122d1292,[8]
0777520e12586756f30d1ac872f9d246119eeb7d80584d852b523847fbf9fb3c,[8]
917ebb4b7ca7e84ec09d1773d7f9722fede5a900205c89059b70095812b6d962,[8]
bf31354df3f218ffeeca2b95b185e43a5cc5693c0a2fffdfffeae06a8f361d0f,"[1, 1, 3]"
327480f440b79d9622500863cc9b253119af62585a0356e6902f773c8853ecc5,[8]
3c7f9c4e6789adea0b3ffb9bdf79fa563892f29cfb75bbed85290568e766e1b3,"[3, 3]"
eca1936ba2310c5d2d049cb53f29c4711870338bc11620c5ac59ab9e189bd2da,[8]
0d966631740b0df61d0ccac31bbc4f442a962a9aa016d55d0ef506a7a69579fd,[8]
f80c5cee22f038c149939ddd49f41b81eebc0ff6f55a8773743b86ebbfdb1fec,[8]
d19d4275359d1771bbab081a8762bfff18cd0df70cad8dba7f569761e9cf891e,[8]
2b8ee9ec4cdea64abf25f3d1c6f1e873a7ca45215f474f7e6cc7f749096610e2,[8]
5c80037cf8eb34d48c918298fd777977d50d2ee11d4366218e22848a5d818fa3,[8]
0338fc5079777592ac7d327e0ed2e82d819e2ec787ef1fa5bd37377e7c2063ac,[8]
e38a7008679059b9e28e72b13a991b06eefef949a9be51958b09156bc6ef497e,"[5, 1]"
c648ec280473b3d947c7bff763cb0da1f43d402e3d8a6c1166925e8c6096a8cc,[8]
b5fc79c13dba23b3a30da58384a0cb9dc416c36c69471a02d28496235ebdac7a,[8]
625a87d83e4522aa9d661ece9bdd0efd092e62605394ac766732f7a5a27e1cfd,"[2, 4]"
0fc5ed06c8aa7e3475e4a837d014e60887ba9960576b8a053bbde1fc2f65d37e,[4]
fa19c3fb6df7741559a742a8b78d55ec1b61976ef11a81667c51bf8bad06c3d0,[8]
59e0bc162395a2683258764c366c04ec3641f250156c3f32d579d53d07648f3b,"[4, 2]"
7c8cd658181857f8eacd8b5182d0b0ceb4889022b309fda7786e16a7bd8e7398,[8]
d13e9c8f68713891ab0cef263923983f800865528f2bf7dfae716dc0a27147c2,[8]
943add83e374767bec2b222fb0b4eafc48c8060e085faae08b5f7e52b67a89b4,[8]
2fd7750f2086a30c3c799ca44953c1e065166ac7757512450f760053530a8b4b,[8]
300e6815a02d3c0a5c9f11176938f181821c8529dec292c6e3eba19d1b5b29e6,[8]
5e98224fe84a1cb73160673ca2a3587b7941cee30e07490b5be41aaa181bbbf0,[8]
30175d7ef0373b7b9511d9201cdd660daa1a8f60fc891358d115a9a7c420c092,[8]
70bf4c618f3bca124b0a99f00816bd3c1fdbc135e4328a54946e9eb283d6e187,[8]
af18535184e2aec9630a34cfa796a0d32f97559aa8804b4e708961b6c79961cf,[8]
62d05621b712dcb182f99dff8aec58e99de27f9f1fa3fd83278ced7d9667502f,"[1, 3]"
a908d9b87a43427adf16ca38f2079200df5b98761693d98161d566bd4644dca0,[8]
572588b9d83c60cd5fc37b4007fd1fc6fa08a3fe75490424958b98e963f284a6,"[4, 1]"
456edaa95b4cd83ac88c69cee1beb6a30246ef6a1f688e16d3f9a22d01f6f9b0,[7]
a08ecffaaed9db59adfd0fdccab10461c5467b1056caf994275934024f6e7327,[8]
f93a4274125730e7172d2bc28e4b8de09789e9b5a0a9bf06af689532d1f51a6e,[8]
d49224d93622d23a69d828f265458ec1c69cf533897f02122adfb6842ad1ae62,[8]
abb88bd5e3119af9c32b376ed0df4406671b81ac980f664711e627adb987cf96,"[1, 1, 2]"
7179430b49e4e4662f9b810c15f62f722b22f234820de8c40985c12356ae24c0,"[2, 4]"
d6129d2972316b946fb03a9c636e3c0d3a4cab41415c3e57095ac3ed1003dada,[6]
480e92a14bd8b23d4467bbd4e6587ff18ca85586c950f5026dede971f1aa1520,[8]
c317f1b95dd48ec15651e1382f45de6dbaa7d96a93c15b4ed4f8fbb7d58b3208,[8]
8a9abcc8bf7fcb33733a99a0904265bc6c9b19a1a044c6a3eda3f005ff6f876d,"[5, 2]"
6c6885a98b3c20f9d0cd1948c45219a7327f60c869cb63a17afd7e9e5f9cb88a,[8]
10f3e01bef148279139709924c7886533aae8fd9aff7bc4bd81aa92926b30cf3,[8]
9a574470bd474c12ba466b0da3ccf24e17ac93a235f0cd434b987fe06cd47cb5,[5]
3535694cbe00ff4076ce83e23a20a068a0cf3c3e6eefb1bdd1076081dc85b934,"[5, 2]"
bb5b18c7f44de553e60042707ede2266b13db51b1b9182522e35cd3d82f9ddda,[8]
8213a6fd7e9d586103c93d912f0cdbb8125d6ae9cd1bdae06a40ea7799128006,[8]
ea6d8b1879d0d3dc221f740adb2f12ff550e77ec507bd7474e3b7a4d64244774,[8]
c9df029cda37bcd1bdc090f827865b8a58f02203621e0743d9edeee435347724,[8]
ceec52e42e94f9283259a16905c351f8bd482ceffb9996e569237785d54c248d,"[1, 1, 3]"
1ead56d2fff5735db0f8b92fc9f07f486978c8911f91ef0e69c990c549f7d519,[8]
fb6e02044bf5a15ed1670fb47854e9f9dd3f3fefd39c6ad73f9a08850e90ab41,[8]
be4a43fe3bf5042fa7a0cdd24aa588eba776fae17a3cfb1fb12783509e0a77c7,[8]
985bfeee9df238635c8eb8bf38eeac3fffb221036297994df3c82bd6dac1e7b1,[8]
917318d499577d42c0b816185d7ac99ade31b128cafc9cda00432dc15b763657,[8]
998999285271ec69e34e9bb7aaf52b2a25cf3b273415f0a2ce4883c805b6e08c,"[1, 3, 2]"
b72983d9c05fdf52062682373ad2c4315a091aa8a66b4f80e1c6f35dcf166253,[8]
ec462c3502345e188137855157cfd98d1fb8ab7bfed19f97f836a2b9085c643c,[8]
69fd24bdc0b46e14832e11fbf47c9df64234a9be94a19939741e01ea44d8ed3e,"[1, 2, 1]"
d86a2f8d8af6b1dff206dd89b1a477037841d3ef491964dba2177981730e20a4,[8]
d9c051901024ccb0f0d91549cab6bc335b8133fe3a237c327371ea132589ba05,[8]
01011fab0b55777ae6d7934e7e5f2ea55af44cba3ac67fa245c83bfacec3d6bf,[8]
68d00fb4c8ef126bb7af2b26ff46b3862930826996ba403b581a7716765f0414,"[1, 1, 1]"
f771e51904d2bcdafade2791999beaa97af239c1da0a8d4ee372d4170fe113f2,[8]
77d80c81ba116025e5863daffe932712fc0c307173297c180fba1f1464fef57b,[8]
7a94f8cd974f86d03d61897cdf1a2cf2c872f7407551d3146cb7679a263b0368,[7]
455c9fd65503ff469815873030ce90bf6b961dc07cc5151b8c545ebe170098e0,[8]
71c89aeee1bcc873757dbf52d49ec6f6d8e72cf3aa97a27dbf1ac9162097c9a5,[5]
b31c0a9368f2cfcb027ad3df1506aac8bf1a47f3a35763e1a6056b6da9abfcd5,[8]
f7bfe8154de75cf0b12596e5d6742858fdf6d08b82f626934560c6c073f019ce,"[5, 2]"
a3e313d82db98e0cdab2749d37188e524f695f6235a56cf2fd2702e07f9d37ad,[8]
b254bc8dc834e5034c979910b0f99debb57e10816ef99d1bc170b72f9cc19038,[6]
ad97d2158573519e37e4b2440aee8c2a39b2660018e2e9174f95354da7ea6216,[8]
ed1c3faecd849ed660b2ef38485f7c83f2756a46414ffdb14b92911d5e63af56,[8]
cdaba4bbc8362b3ede32280c4524ec8243ac988802d0cd5c32ca21474349c3f8,[6]
fcb4cbfb971ceaebe1a68c9df388b6518d641ca7a0a8f0afbaffc7e8be925c25,[8]
32b6ac6226d7672399a6a607dc578213668dd10dd00cc65bd9ec87cc89bd7426,"[2, 5]"
ad2aec14d0fc0db38ed34e01be835cb9650399b290c8dcaac7af611da83bfcae,[8]
87896795f2b11993ff533940a3395b7273a918be2d2de33ce608832d6364c3cc,[8]
7f3e07886a6658c4cee7f38b5d8e463e4d4ed370df61efabec53393083bbfb19,[8]
ff398c3d0e8f07b15412cefd09fd38b84b083bbc4ae04f28b7198fab4d455928,"[5, 1]"
07a60c6b0f010c26fdda29362338e68f0a636cc748fe37190003dec8ec8d18ff,"[4, 1, 1]"
0dc2cef1be7a769dfb23984078ed2a93dd41e630eec0492707ccddbb82bf628c,[8]
d99adf412ca9f69a08c8ad9136fb1532b4bd91dd50907dd8e7d0c532d76d6244,"[1, 4]"
b62d422b0200f5fc191598e85570c0f2dbb9ceee21db66ac38180f57a0b6e065,"[3, 4]"
4b668031e639571373c942f08ed5735e1366bb031baaf87f56a793b46499b74d,[4]
ba371b1bee5b05f2b001117fa23ead2ca9bcac394f687d57276efeec353e452f,[8]
428eb90fa16785da9e82d2b1777f6837aa509a3d5aeb8ecceeb5d2a90f48c322,[8]
a3de0b51ad0fd65b41cfd71122374a83f6820fe09eefcc02c96b4daa55b8f818,[4]
bf6b4d5b7d03af697f7352f02efa1b32547cb5938b4492c69b08fe95eae6da8f,"[1, 5]"
f521fc9404f12328fab9d479f1c76ca24da8c6102e34eb75cdd286b6dae15c58,"[2, 4]"
5afccf0f8f3048729ddefd76f380685f3288f7825638501ff0f143b45a227cee,[8]
2b97902bcac05fe4eb26f1e7d8c54c2e2827ec84a7a8fb0174d4d3acc42f4b68,[8]
39e699683d19ee3611e470c58893336b5d8e84c60b9ec68788ddccf3e74b353a,[5]
d1bd226a5b4aa3595ee85e12f957a8cc79c90d5f5a565abdee4c25a18c905ebd,"[1, 2, 2]"
48f8d55d1193b49cd5b0a82c673f67c296955bdcdde129f3b4f2b71db1d0b8a7,[8]
ce3d7efd51905397e7d110ed66d2ba4e13429034696d9e42aa4451eaa45b53a8,[8]
984c7356c12a849a8ddfba01dafe4bb4d44622b7f87607c7b4078c8c8a5c99e0,[8]
d50af5e65d60f8c164b6ed66fbd79cd40f98383f1351a5192b466c586af8c520,[8]
e7659c42c14da3307dedbb54fc06ca1d584e4299a67b208d7ab4ea6c19c4914e,[8]
1fc9f2bf6ee2b47ab6ed9efe98d5cd59503cc2f90939f621f211a83b245472d7,"[4, 3]"
8c50251e8885d71e3eb93bafb7e7f8d327ee75e4d80dc382ff49264d397b91da,[8]
f80375079f8607bdb043b4e1427d34d13c8b52cf1996787571df7f8b50848413,[8]
5ca42104b5f668e21122da3729b56c7b600b9eea5189c6fbd08cee67aaa75e2b,"[2, 4]"
7f7d9353bbb5fd8130ba0613cb5207c9e9145a285f8b33afb89544b91a34bb65,[8]
82db04dde6c6ed207735dd05de53b799d7a95a9af2d507dfddb210987476b0ad,[8]
e40b14ea2405f66963d70f0b9da228b96c9bdd3ece9b72a743e6605b177508d6,[8]
e23ae3f8b8999f503dc3bc4cd15b2e15e94a7515f4c4d3ba7c59233ea006cfd4,"[5, 2]"
680dbe943c23f36150f6cde93ed5b75bd6857ff898cb61683906aa553bcce3ff,[8]
1a14762efab21bd89fceef107c6038eb6c0da59501c8d3ebb4a922e8e0342ff9,[8]
7250cfc8de6da19fe745d609ab33f2f7f4f84aa61487418d8ea5973512f709a6,[8]
468e8ed16d0966676e3990469b208be13a3185b39aba1e1eef06267f377d6e6b,"[4, 2]"
49b0af6c3b4d04479bc25820ac95175f6fe65f0b368f8247ad050348552f3d4c,[8]
ffb5acbea1e807598b235b01127571f7dcc5f4dca01443419edc3ce6db43747a,[8]
a8f3879450ecfd05bff11179dd89e9759bb7b535903aecf00c8aa2aa7795f6b8,[7]
87abc4bea85f64446ea28d9c93e303d2eede7991b3094065e22df44ec9ef31a7,[8]
7fd3d124bbefeba2be069254f4b2c7818ea2aa0ed1088f7b3f65e2ea721114a9,[8]
3a03a2e9e3932e1d2a42158acdad2bc17655b29842c4a8edad712040463a2cc2,[8]
f90741ad5953d40b6e03f8f72ce5a91ecab40c1addfd4091cd27b6ff604869a3,"[3, 1, 2]"
d330463d14963627b5a6e027341b98467dd76e992aec943602a1956c365f2236,[8]
f53c8a093e22fdf82cfdcdba46e2e24fd1c741357495e5b5f17093889b8c57c0,[8]
6f438e86cf0733573d9a190a098aa566a94820d4b3240151c0ea8c6fea22f33a,"[3, 1]"
2a66415e9ba2e60ce013333949d0455aa6724facd66ea084daf28787423d81d0,"[2, 1, 3]"
8e4e6a29c43cf032c8f5d19c833bbf96adca42dfa9c95a88188b549d531159a8,[8]
d0d4d0a0044e816589487f4e12db7b42b50176ea6da92f47c47a03410fde5c58,[8]
dcddeb8f38817b2e2a63beb1142fd6f9e3ba3348166f1cd1983940a38f6dd6fa,[8]
5de5659332a5cf5bf2177ef2247a3457ec7e65253564f03c1c846f861a8ae8dc,[8]
297f08dd8a077a9625874bf2622edc5823dd33c8b780319865c66edcfd076cbd,"[1, 6]"
240ad6f061026fe6716cadbead4bd08f26baa29b560e25e850b2481de4297218,[8]
6286dee8ce6ec7896ef3c27196aac5f9f04f7934ba239122d175f8de65782ab5,"[1, 6]"
fdc4396520d5178c855364a43bb00b8f5736382e3b6925a20a13198739610e67,[8]
2f05cb5ce9bcd241853abbcfdf4af1d53b80d30b5ba5dd46b4b740fde28c5c56,"[1, 5]"
04ba2e6652bee7cc627f2a15a1f152080ba813704bd5724c6ef6a4334b29b91f,[7]
2a04ecd6b3fe6088c877d98e091ca8e2b6b915537a70bafddf96baa4fd226f3a,[6]
8a2d7c1116aae34a75ea53d67fff1837dbaa09b9b51166995fd236e0f274743d,[8]
3a5da87756d2d789b4202039faa83e85fffc2e555f789ad01c467e4208e607da,[8]
ac14a41fc79614bcd6b907c3a0c3b6ab298fe1ec6cab56c184c723853c75fcbb,[8]
40f3d8da1dbb52adf08b2d3b5b7a2893021b76f2561d390556e1f8bf2f8eab40,"[6, 1]"
3e520f58216d5890c44c319933647eaf04bd54d26721c24494da27bee07d3ca1,[8]
07d94b5f5d3a633ce597e2345a40f33f45b20acb9c78db73b1b03f97da4085e2,"[1, 3]"
9f0db8eadfe47adcd1eacb2fe4239fdc319d1b14d43f78404b97bab07235dbe9,[8]
843a5716db7a5be6a6b9d84155f38a2b97ff554273affd472277f8c0cb50a355,"[2, 1, 2]"
6e2f94fdaf7248619c8ac9fef2a4d23a722d431e362eed1c92bd65dafa50772c,"[3, 4]"
0ca88a3345a52f80aed486013f614b105576f5277ae949b9d24bc5d67a4e51aa,[8]
353deacbb132e105724e338768600e8b41e3df4b3aebfce7c3806df75fa5c9cf,[8]
310cb27c79d2ec456e2bfdeacf89ac5abc6370a9ae748302bad77b3a92a898cc,"[6, 1]"
043f64ff78877dc90f1aa318dae4ebecabf0bc8cfc95937984f5d84f70e9ea9b,[8]
eafe14f8f04e229464228465b483085b874072d5ccd3d640776c0877cefbaa1d,"[4, 3]"
3cdb22a7076d2ad3192d141defe5bf32016ed2c421450960ec03802b2edd1cdf,"[1, 2, 3]"
a10a8a20dcd3f1eee7dbb8f08ddac1ffd01d9b687221327e1bf855beaf1cca98,[8]
7fc9684b5f39c9deb641e0fcdaaf6c03ad5081eb50c154a4e7f6abc82e3955a1,"[5, 2]"
2100b0df28cd5d765a4fbe9be5ceda49cd5b98c2bf976ffb99fe18a815ed1c13,"[2, 1, 1, 1]"
390fc35f7bf517798fad8e14e580f08f4dc34e3f5a9ce7d302454140f281e8a0,[8]
d774b7e63112528b822175a2968e619d198391319d1b6c5656c68b2ac350a17b,"[1, 3]"
a9c7a0f4340e27872a1fbd0edb7f1182ba90453c93267fe10de1d162364003f5,"[4, 3]"
60c73117d954d650d395f830fcf996639547388fac6aad0e366880ada5e24ed1,[8]
22e7ff11ae100501311879057230c8abaef84a75c2a1478b47ad26dcba0573bb,[8]
5631c798aa1bf611ae98288c472a359f0459a8c9b721d0fda79e610205f64252,[8]
0b5b5b852e2159368183a396ec9e9ea1e5a239985e9d90a44f7557db58d19147,[8]
a618079fc914897a2c442a4b09ae19f3a7b65e307fa3ad0956d49babda8fc02f,"[6, 1]"
5a2dd2eeac47c6fb8fc5e9c6343f99d403eb04565893aa6f9d75151f5517a6b6,"[4, 3]"
8f7535d3cba781f94f38268f0ac7dfa40271bf9d317f035742a57beab77d22a0,[3]
5fd05def6a74bcdc999079b2d969b45b3faf9411354a41b299bf756e71fd06f7,[8]
16d0279e06615f6d1a907c0e78bd97c999ce9b46bb4bcbf8d46ec1bb5790a3ba,[8]
4d4d98c63ef12ed8f00a37a3ec9e4fd3b7cbbdcbf67ef052bf47112720ed46e4,[8]
ee0e1273e4d32acffe46504c82109b512697e3d4c5c68c7dc7f62a41534702fb,"[1, 6]"
17cb24123c953f04c6013b365094cb43c7a5998c0b6ff6b2c8957be57c35c973,[8]
7ad6096a004c7624a1bfcf9dd3c6f26828dea841f6eeadcf6cd9d3c4cca7467a,[7]
ad4cc2938f2bf2ad9c5be15eb3427a9e3f0693fafcf8aedd62084e1e78162cfc,[1]
453ae6208aedeedfc28719104e8f0ff6e4807faced2c8a53d3badff0416468c1,[8]
701ea88753de814ef0402eb5296466c08feef262635a0e8b6a27c38aa825afa4,[8]
aaa36ac4d12a8d04fc73c4612acc5e8096fcc67b7f160a53ce29e8c8ec654663,"[6, 1]"
64c9cc25166d0ed9d24e94e04029d41843b170f13f4cd3111d2d760518ee3df3,[8]
041d0298fabd491c4e2c6d50cd99062bdb47af4a291a7722b7a63f8943f07288,"[3, 4]"
014449afdebe8132616f4b0e231972c8ef12298c38d4ccc04d28962c47bcbf0f,[3]
369a10aef2fe9a6207815715198a67b78ed6fa226b1fa44a36f4ab07d36d1862,"[1, 1, 1]"
beaddef1670d3a66161c2189e23cc78a6729848c4a9567c0a40b8c0e8d40f1e6,[8]
d356a3e8396f49dde3a5c452791300a2916ae9696bc9a64946cbac13220a9578,[8]
e78d893ef087dbe1990b0bad698fb2b31b62cf85d61c5dac8a3323f85e49268d,[5]
58ff2d7a2aeb4daf4efa56ba62e4eec9c245de14f9f6a743e445b853d0b9e5f3,[8]
22019c3f88de001af7db2c68174104b0baae35ea7969c25a5ed5c317865898cf,"[1, 2, 2]"
bc389dc1a4b52390e777517b4d89cb397eddc0114e862f9a0ee8f7b54cdc7746,[8]
62aa48e975a379ccce97860fe3a074d8cc7cbb6cdedd6f6ecf42daddae4ac9cf,"[2, 5]"
3c86acf29a3dc18db19765ab55f58d110e7c2333f7f072bfa3c602bc48e85876,[8]
27ef03315db7409b56738f1340da8847c0474bf043417787ba3a1671108822df,[8]
582aa9a2eb06ed96b8ff371aa8479015683f072f61012bfb055161c4a3ffb612,[8]
be937d6e4bac2e3ae31d217270262e4e60b49dea5e8f4643bae3ac4f7eb1f925,[8]
66ef2a3099fa9111c3a16f353654efd6d1bac4429d279c19b54abf3fe6c2ac07,[8]
d900afa238fe4ea2971b97d4d79208b65a731f355423743521393976ae48e688,[8]
5ec220d9082dddd52b24bbf658f4f8ad55a19adf80f7257fa4626bbb3aea3101,"[1, 2, 2]"
f1761ca4d0b060930004ea32d0e253cc1ef545daa96e4ed5b8df5524b73c4cec,"[5, 2]"
b3b1c466de39264049a323b42347510eb46478922e8b68f1170eae5524c30ab9,[8]
c191be5ec5588c025075c6d57e73de19db8436f66eb39f63aac2d7155e5229c2,[7]
013dd647d71e57eab1df03dc82b19e24457aae76322275456e17e6646b649dc6,"[1, 5]"
b1bdbe05c48bf4ebe7a98fec908e20178effa879cbe917986af838059204ded8,"[2, 5]"
7c9f6bd5f902711b4a83285238ef8d87d55e1e909a928783c76bb9906b5aa623,[8]
5ca06c238c0d82efbb90d41b495a3ce14d0d6e26ff1392a73162ba91b3cf92b6,[8]
e836c4b59715558999035bbb9500f11418b49eae57d898dc9a24fdf09f978d47,"[2, 2, 2]"
c261ddf9a2e81b69e95b1355c0da84ad48c24b33f548ed04c87ab4ccda3640bd,[8]
b386f7e295b38dd57c7234f87ccfbc0ea708beb3a14b60864c4895357fcd4dda,[8]
ba7ffcc91dcbad49f5ec626f107d06772a832085ba4c5b92d0fd3ce20de0b4a9,[8]
a90622ac75d2a6b1fdd637fef323ec41ecf8dd47f288c55e50dd7d6e4e41f976,[8]
8d96332340520e5fbc38a8b1c4729f02ac487f6f222b7ed6661a8ebb81e02958,[1]
9a356352bafe4f54e008c844401c693bd8537c4eea12a33b4b6218a18f3dc6e1,"[1, 1]"
cf6c046aada787d5e98ef617ed9b277d40c7c3015ab7a731dedfb7139a5dd654,[8]
7015fc2f983a58263d472d2a9b980660b1f72aefb29a337f9a570045e2728092,[7]
a63868212864bba3fb582f135703afd78e00872e5b456ff415483c0a994ad384,"[3, 2]"
861990661e8772558e35b507441b67f24db4a7ae6c65a0c8d1fdcf406f0d394e,[7]
ac912e9af283c373e9b7bad8bac5c9f2b8dee9dc3eb72297b9bbe18c3f0c1584,"[2, 3]"
f377c8e0e00264ed3fdd77f1b0f111598a8728bbc81d7183fe283cffeff2295e,[8]
252dbf18caaf513cdf1d7462f3fa8c8d81546e936e163be9a0ce20f3a3bb4400,[8]
56b48866d41d0d5f21970c3a0214f178f477efe9268ef62b3727f8d9ad652c99,"[1, 1, 3]"
0872dabfdcedb63ef2aa1fbd63d28c339389f9c7500a5ee6636c0a6bd210c434,[8]
5ecabf1e8d2d068bbeb15100ca2b08adad64cb26ffb5a18c361ae48b8636e4cc,[8]
10355a7cdc646c768440c2828fd4fe68e9de2eddefd7de61020b01506b05a207,[8]
8b834330bca57c72428c46aafe1e9726427f5293b2d2bb9d848057261a8c6b2f,"[1, 1]"
1d98b5bc6d6bfba90f49dbe78664d82dacd8733bd9daba55c8f95ddb17331ca9,[8]
24c4e6a670c2f4a18086565b9e0cae9a8d60089fca86c4bb85f82005be8824b9,"[2, 1]"
0d0be6d755db5fe5aa9f20c31568f488a2fa0c79bf3b6022745ad481b4414f0d,[8]
13bb0a0dd70a09553d3db4c04d61ee2020f2225848ef0c1c4d9f1fd49d36af26,[8]
baff5584eade976df5e1712225aeffe1333f3614bb95246a869441e935665f64,"[2, 1, 3]"
04809e56263017d12e104e8d35e901ede79a3e83c2b99493e160cc659d0eb565,[8]
56bd8a21964fd1c0bc458ad0b18833f3de743157cba52fc91ae8b4d380bd1ae1,[8]
dff81c98a19c0a267271e4cfbc213fa61041b5ea39a904e3e1a06d5e4205c1e2,"[2, 1, 3]"
9b10208a57f5f84add3f601e4c60526ca9813aa0eac1cc1ff5de971ff2ae138f,[8]
eb7c255370e059ff71c3bf87620435dbf3a924c8d062712abc90827b5eda749f,[8]
63c7077e6fe8d94eed45fb08548dfc71193387c62dc2761cc71eceb5f79d4363,[8]
9256c5d711e52a30a64fd7cc1c90adc080586bc10b681eb765c3827312634982,"[6, 1]"
64eb66beeddd7baad60531fea3b264137006acafa95fb442601d14e5d1560100,"[1, 1, 1]"
a6781a98034465bc3adcd39590914bbb5e5abbe27dfc2de2598f4379edefde43,"[1, 1]"
87b4ae5490a64c3962396e9ecca19c90c1358765b631b5ee8aeefd43dc436b69,[8]
5c1146c69c519e834acfe8eebb3f17b99b13ad3a0c05fb3d8cfec94be19db76d,[8]
9a138cd3640920659daaeff4cb8fa97deae33eb0b9306aeaba361b1b0f5ba3cc,[8]
735c9f673b0caac9e153170318b1063e4dc09a904ca54a5d41cbcb917fef4cf4,[7]
0f121999f175dd85907463742fa7100a6aced32594b7ceeb27ae69d3233886ff,[8]
6851d3696c0bb547068b27a36cea8a9d09816cef0b6f15a1d3d7637780d3fc05,"[1, 6]"
c2602297b73c7cfbfc5ff0643748dd9f15b3dd211d2cc7f42d5cc8de6604529f,"[2, 4]"
256ea9c3782fbfb86c5ad6e71aeeaa143aa488913f8a793a1725744818049235,"[4, 1]"
f49ddeb68458c6a0c967b82d93c1a72aeffde4f1ac6939d69635d9a3fb0b4e3d,[8]
6fed8f067e31d05264e49a5a5be28ac5b373032ad0c47caec365bfcffab381b3,[8]
02fbbc4aa0878b5615a9a9283f764323ffddbc7686c2a1b12d0b3e46596269bc,"[4, 2]"
8170c150fc5e833dec37810817cc16d7d1b7242601a5ddf789d1ee65d8650268,[8]
d3f734f9f7d9511c9e5074dbcb3c6439a3c38408ec55ed291e39a599c045730d,[2]
ead645e7c3ca21d4d228fa877c4fce9e193d331cb7ada5e97162aece59af60df,"[2, 5]"
893b116b3cca18a3d2992cac3610837549701e7c54c3fdf0bc031a5dd1c444bb,[8]
7c9d781106fa350ea2f6f2755e39f968b9535fda07dad9fc6322414d101639a6,[8]
e19250b9335188b2666af721a425db4dab0145637716634ec71360f522df8b8a,[8]
21d431d71ea69ff8d470e064d96efaa49cde957378472fb4f5df457a82da9624,[7]
86025be88bf0d685118a50a22470cb56ea3e2831fb0811e5d7bfc9867746188f,[8]
a4cea566bacae004ecaa2b5a050c1a5bb019021693cea6d37c73b67eb52cceed,"[6, 1]"
6b052d03dee80c8a4f651a86d7c5a28912ec371c7ae58a49d53d423e17ce1b41,[4]
e1635f9d73bc71a5d2e8f7111913d5431f8e056da666f81bb379423b86e53a7f,"[4, 1]"
b21414ba735843a56a1cec376a7bc97e298b18b3bc3c2b4ada1fd6e2557cb352,"[3, 4]"
375a19a6b1bba988cc54131a7307546d320f6dfd8d73f4f2f31faa25b9ffc622,"[3, 4]"
72b63baf4fda5c181ce75b8130a4b23367777b78c1174e9b5b8b613f1d9b04ef,"[5, 2]"
bd983aaa65b829c8677f5397546760dfe7988841e7581396a95488431007309e,"[3, 1, 2]"
b22d872d75e5bd9469792c7457af455be85b2aad1ce9ab162d4bf0f724e22792,[8]
5317c3c5723de72c7a5f41bb3eb750c8b36aceebd47bff11a538a9ef7021b7e3,"[2, 5]"
77b4baa1f83f86a8cdff0c8092bae4341930fe0a29015307a4bac9a48160c62c,[8]
479d3bb923ad89a80376c68c7d772537514d604071c9b3e1fd04456d7ec9d581,"[1, 3, 2]"
25067744b0e213e42e8aea3ff4ba9b41a813a3350e7032f75b56fd8479393fa6,"[1, 1]"
afda04162411e8f12237e491b1cff2210bf4beccd096fbe5c8e995086791478c,"[3, 4]"
f55da53b2000c3e19034455b042233997d8fac65153737625e45d502fea880a8,[8]
d6357c9f0bb998b3580c347cb2a5b1c0414b76e00e1fb2f47ef433bc641b6872,[8]
6d4058acaf1eb644c1637effbe88d0c990d95c6ba723fbc5449240e22afcfd07,[8]
2b0bf76ab994e5bf912123c32bd79a8cb1dbed35ab879915137c0e47c9ad8cbd,[8]
0b6b692a0141edb7f8e9b7734fe899274ac8f57461a07ab8e47bec182d428d9d,[8]
